paper_code,content_hash,year,paper,official_number,sub_part,text,kind,subject_slug,status,proposed_slug,proposed_name,score,runner_up_slug,runner_up_name,runner_up_score,proposer_version,approved,edited_slug,essay_type,reviewer_note
UPSC-CSE-MAINS-GS-2013-GS2,2e62fb62679d79be1b08896495d6921c860442b92ffedff744eaa82e835ef670,2013,GS2,13,,"Electronic cash transfer system for the welfare schemes is an ambitious project to minimize corruption, eliminate wastage and facilitate reforms. Comment.",topic,upsc-cse-mains-gs2,MAPPED,gs-2-social-justice-welfare-health-education-and-poverty-welfare-schemes-by-cons-7f20efbb,"Welfare schemes by constitutional arrangement: women welfare (gender technology gap, women in the political system, marriageable-age debate), child welfare, SC/ST/OBC welfare, caste census, minorities welfare, old-age welfare, and needed legislative reforms",0.2584,gs-2-union-and-state-executive-legislature-and-judiciary-the-judiciary-integrate-66f06851,"The Judiciary: integrated judicial system, Supreme Court composition/independence/jurisdiction/judicial-review/curative-petition, High Courts, lower judiciary, judicial appointments (collegium system, NJAC controversy), judicial accountability and corruption issues, PIL, judicial activism, and alternative dispute-redressal fora (Lok Adalat, family courts, Gram Nyayalayas, NALSA, arbitration)",0.1525,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,df9e1d24b7972be3cf7329b14c38d979513969080e53c65387c5ceb2b180753d,2013,GS2,14,,The basis of providing urban amenities in rural areas (PURA) is rooted in establishing connectivity. Comment. [200 words],topic,upsc-cse-mains-gs2,MAPPED,gs-2-social-justice-welfare-health-education-and-poverty-the-scheduled-and-triba-f376c85d,"The Scheduled and Tribal Areas: 5th/6th Schedule areas, autonomous-council composition/role, Governor's role, tribal sub-plan, and start-up/skill-development linkage for tribal areas",0.17,gs-2-social-justice-welfare-health-education-and-poverty-inclusive-growth-measur-d66a8c0b,"Inclusive growth: measurement criteria, government initiatives, basic amenities (housing/drinking water/sanitation), sustainable and rural development, panchayati raj linkage",0.159,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,4f6bb719681d663e25714b81a1a2761a8cf71ed9465ca29a513e94e2fb814422,2013,GS2,15,,Identify the Millennium Development Goals (MDGs) that are related to health. Discuss the success of the actions taken by the Government for achieving the same. [200 words],topic,upsc-cse-mains-gs2,MAPPED,gs-2-social-justice-welfare-health-education-and-poverty-health-for-all-target-v-add17757,'Health for All' target vs structural health-infrastructure gaps; rising out-of-pocket health expenditure; commercialization of healthcare vs universal affordable public care,0.3546,gs-2-social-justice-welfare-health-education-and-poverty-flagship-schemes-health-1211df9f,"Flagship schemes: health: National Health/Ayush Mission, Jan Aushadhi, Mission Indradhanush",0.3545,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,399152fedc9c5939fd23b94847171805801e773f3e1bda2766f2e6b9429eefa3,2013,GS2,16,,"Though Citizens’ charters have been formulated by many public service delivery organizations, there is no corresponding improvement in the level of citizens’ satisfaction and quality of services being provided. Analyse. [200 words]",topic,upsc-cse-mains-gs2,MAPPED,gs-2-social-justice-welfare-health-education-and-poverty-citizen-s-charter-and-r-712c60fa,Citizen's Charter and RTI Act: utility/limitations as accountability instruments; RTI's role in redefining accountability beyond mere citizen empowerment; flaws in RTI and improvement recommendations,0.2913,gs-2-governance-government-policies-and-development-processes-citizens-charters-1731c27f,"Citizens' Charters: introduction, models, features, implementation issues in India, reform needs, and the Sevottam framework",0.2373,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,3f15eb14c104679f74b29f819ceb76b5f759aca35eb5b78366a3ca65b29e8ea4,2013,GS2,17,,"‘A national Lokpal, however strong it may be, cannot resolve the problems of immorality in public affairs.’ Discuss. [200 words]",topic,upsc-cse-mains-gs2,MAPPED,gs-2-governance-government-policies-and-development-processes-political-parties-197eafec,"Political parties in India: reforms, problems in functioning, casteism and politics, anti-defection strengthening, and coalition-government dynamics",0.1547,gs-2-union-and-state-executive-legislature-and-judiciary-statutory-regulatory-qu-1f7989f9,"Statutory/regulatory/quasi-judicial bodies: CVC, CBI, NHRC ('toothless tiger' critique), SHRC, Central/State Information Commission, NGT, SEBI, IRDA, TRAI, NCLAT, National Consumer Disputes Redressal Commission, Lokpal and Lokayukta, Planning Commission legacy, PMO, Zonal Council",0.1461,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,a39f4bb4ba65882958684438e8d090263efae19004bb6cf51bda73eff4ff1781,2013,GS2,18,,The proposed withdrawal of International Security Assistance Force (ISAF) from Afghanistan in 2014 is fraught with major security implications for the countries of the region. Examine in light of the fact that India is faced with a plethora of challenges and needs to safeguard its own strategic interests. [200 words] 10 {A-BRL-M-HTUB],topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-india-and-other-regions-africa-historical-connectio-aba636d2,"India and other regions: Africa (historical connections, South-South engagement, trade/investment/security cooperation), Australia (diaspora, economic ties, nuclear cooperation), France (strategic partnership), Germany (economic relations), UK (Brexit implications)",0.2851,gs-2-international-relations-security-challenges-in-the-indian-ocean-region-us-p-01aa3450,"Security challenges in the Indian Ocean Region: US pivot to Asia, South China Sea mistrust, Somalia piracy, neighbourhood terrorism, energy routes, fisheries/livelihood issues, environmental security, and Indian Ocean 'Zone of Peace' declaration",0.2557,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,c9d3ac9ce0ee5a2e8782eadc2a4f83ca3673c56f8805186f0fc24ff3252b32ff,2013,GS2,19,,What do you understand by ‘The String of Pearls’? How does it impact India? Briefly outline the steps taken by India to counter this. [200 words],topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-major-powers-russia-strategic-cooperation-russia-ch-75e82be4,"Major powers: Russia (strategic cooperation, Russia-China impact on India), China (economic relations, water disputes, String of Pearls, Maritime Silk Route/BRI implications, border disputes, South China Sea, CBMs), USA (strategic consultations, counter-terrorism, trade, energy/climate, S&T/space, defence cooperation, IPR, Indo-Pacific/QUAD, GSP)",0.2527,gs-2-governance-government-policies-and-development-processes-effective-implemen-336d2a48,"Effective implementation: outcome orientation, programme impact assessment, budget/zero-base-budgeting/cost-benefit analysis, and institution-building (task forces, steering/review committees)",0.0735,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,748d578944dd22f6d81bc9ee2702bd8fe374db0cd3ab0b35cee08d53d5ab4858,2013,GS2,20,,Economic ties between India and Japan while growing in the recent years are still far below their potential. Elucidate the policy constraints which are inhibiting this growth. [200 words],topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-india-and-other-regions-africa-historical-connectio-aba636d2,"India and other regions: Africa (historical connections, South-South engagement, trade/investment/security cooperation), Australia (diaspora, economic ties, nuclear cooperation), France (strategic partnership), Germany (economic relations), UK (Brexit implications)",0.2126,gs-2-governance-government-policies-and-development-processes-development-proces-d5bc13d1,"Development process and industry: growth vs development, main constraints and stakeholders, SHGs (meaning, importance, institutional structure, funding, women's development linkage, poverty/rural-development linkage), and Micro Finance (meaning, structure, importance)",0.1668,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,999f5b01637f4df16b20c8fe027255934fa786ba68afc2c60ad2f4088739aa7c,2013,GS2,21,,The protests in Shahbag Square in Dhaka in Bangladesh reveal a fundamental split in society between the nationalists and Islamic forces. What is its significance for India? [200 words],topic,upsc-cse-mains-gs2,MAPPED,gs-2-indian-constitution-fundamental-rights-significance-definition-of-state-equ-8a0d5651,"Fundamental Rights: significance, definition of 'State', equality/freedom/exploitation/religion/cultural-educational/constitutional-remedies rights, Fundamental Rights and the Armed Forces, martial law, procedure-established-by-law vs due process of law, writs, restrictive limitations, rights outside Part III, Article 32's dynamic nature, and the case for revitalizing the reservation system",0.2223,gs-2-indian-constitution-fundamental-duties-features-and-their-link-to-fundament-c6d1a254,Fundamental Duties: features and their link to Fundamental Rights,0.2198,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,7f1d23542e3b8d3f5ab42524a4f98f6eae2a5b01bd7b472ce47b1f13afc1cd20,2013,GS2,22,,Discuss the political developments in Maldives in the last two years. Should they be of any cause of concern to India? [200 words],topic,upsc-cse-mains-gs2,MAPPED,gs-2-governance-government-policies-and-development-processes-digital-governance-55aa8e3f,"Digital governance & information regimes: 'concern about democracy in the digital age', internet shutdowns, fake news/hate speech, IT rules on OTT/digital media",0.1409,gs-2-union-and-state-executive-legislature-and-judiciary-political-dynamics-prov-42fe8798,"Political dynamics: provisions on political parties, rise of regional parties, electoral reforms, importance of NRI votes, and the Tenth Schedule (anti-defection)",0.138,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,65fe5dc890e664b46e8c0a6d49c0607b82af9c51debc11079fbbb64104912a45,2013,GS2,23,,"In respect of India—Sri Lanka relations, discuss how domestic factors influence foreign policy. [200 words]",topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-india-and-neighbours-nepal-water-hydropower-coopera-c33a83d5,"India and neighbours: Nepal (water/hydropower cooperation, contentions, recommendations), Bhutan (economic overview, China issues), Afghanistan (development partnership, post-NATO options, Taliban presence), Bangladesh (development partnership, boundary agreements, Teesta dispute), Maldives (geostrategic importance, security risks), Sri Lanka (commercial relations, fishermen issue), Myanmar (China's role, policy shifts), Pakistan (cooperation, water dispute, terrorism and proxy wars)",0.2004,gs-2-international-relations-evolution-and-key-principles-of-indian-foreign-poli-98455602,"Evolution and key principles of Indian foreign policy: determinants, NAM/NAM 2.0, Panchsheel, India's nuclear doctrine, neighbourhood-policy evolution, Look/Act East and Look/Act West policies",0.181,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,e91e116d66b9261c26949eba2d49eb9fd2b723963189b5e1941e7286eacd52c2,2013,GS2,24,,What is meant by Gujral doctrine? Does it have any relevance today? Discuss. [200 words] (A-BRL-M-HTUB] 6 p,topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-india-s-neighbourhood-regional-diplomacy-bimstec-ch-381686f4,"India's neighbourhood & regional diplomacy: BIMSTEC Charter, Chabahar Port, India-China border dispute (Arunachal Pradesh), Bhutan-China relations, Neighbourhood First Policy, Gujral Doctrine, South China Sea volatility, China-Taiwan dispute and India",0.2324,gs-2-indian-constitution-amendment-process-the-constitution-s-dynamic-living-doc-5c495a79,"Amendment process: the Constitution's dynamic/'living document' nature (Article 368), Basic Structure Doctrine as a judicial 'safety valve', and different majority-types required",0.1296,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS2,991587497e6dca998fcb54039c87be8c098792a28fadcd424d62c98f5bd4d360,2013,GS2,25,,"The World Bank and the IMF, collectively known as the Bretton Woods Institutions, are the two inter-governmental pillars supporting the structure of the world’s economic and financial order. Superficially, the World Bank and the IMF exhibit many common characteristics, yet their role, functions and mandate are distinctly different. Elucidate. [200 words] 10 (a-BRL-M-HTUB] 7 i",topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-global-institutions-un-structure-unga-unsc-and-indi-ac8f607c,"Global institutions: UN structure (UNGA, UNSC and India's candidacy, ECOSOC), ICJ, UN specialised agencies (FAO, ICAO, ILO, IMO, ITU, UNESCO, IFAD, WHO, WMO, WIPO), World Bank",0.2199,gs-2-international-relations-important-key-concepts-new-world-order-dynamics-and-a8b51cfb,Important key concepts: New World Order dynamics and 'New Cold War' debates,0.2099,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS3,4599cdee323ac106a53d3e3b8bee68dee17c9b4510516f0afd5cef0bf880c20e,2013,GS3,1,,"With a consideration towards the strategy of inclusive growth, the new Companies Bill, 2013 has indirectly made CSR a mandatory obligation. Discuss the challenges expected in its implementation in right earnest. Also discuss other provisions in the Bill and their implications. [200 words]",topic,upsc-cse-mains-gs3,MAPPED,gs-3-environment-ecology-and-bio-diversity-environmental-governance-instruments-39fc5a07,"Environmental governance instruments: Biological Diversity Amendment Bill, Brazzaville Declaration",0.199,gs-3-environment-ecology-and-bio-diversity-deforestation-causes-climate-change-i-d885e93d,"Deforestation: causes, climate-change implications, wildlife/monsoon/people impacts, economic impacts, reduction strategies, conservation legislation, and community-participation approaches",0.1352,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2013-GS3,a7acb0bed7a31ac774cec8819ad58a714cf602736a5b9347d9e9ccb61a91b0d9,2013,GS3,2,,"What were the reasons for the introduction of Fiscal Responsibility and Budget Management (FRBM) Act, 2003? Discuss critically its salient features and their effectiveness. [200 words]",topic,upsc-cse-mains-gs3,MAPPED,gs-3-indian-economy-planning-resource-mobilization-and-inclusive-growth-governme-661324ff,"Government budgeting: budget/Economic Survey terminology, types of budgets, outcome budgeting, railway-general budget merger, budgeting flaws, budget analysis, and subsidy design; the FRBM Act's effectiveness in maintaining macroeconomic stability",0.4207,gs-3-environment-ecology-and-bio-diversity-environmental-laws-constitutional-pro-82b9d5dc,"Environmental laws: constitutional provisions and salient features of the Air Act 1981, Water Act 1974, Forest Conservation Act 1980, Wildlife Protection Act 1972, Environment (Protection) Act 1986",0.3175,gs-insert-tag-proposer-v1,,,,
