mention_id,paper,macro_topic,level,mention_type,text,decision,notes
a4f62256-8df8-45ba-a3fa-805c19d80f9b,General Studies IV,Ethics and Human Interface,microtopic,derived,Role of ethical values in governance and society; significance of value in civil services; society's and educational institutions' contribution to inculcating values; aesthetic values; values in work-life and professional ethics,verified,
9a27ef9f-645e-4594-8363-d3d600b7ff95,General Studies IV,Ethics and Human Interface,microtopic,derived,"Significance of public-service values (objectivity, dedication, tolerance) in a multi-cultural society like India; corruption in public life as a systemic failure rather than purely individual moral decay",verified,
775d3536-a1be-4b80-9565-9791a28b42b8,General Studies IV,Ethics and Human Interface,microtopic,derived,Values and ethics in government; the family's contribution to value education; role of family/society/educational institutions in inculcating values,verified,
e1c6f11a-b71d-4b62-871d-582e6d819915,General Studies IV,Human Values — Contributions of Moral Thinkers and Administrative Thinkers,topic,explicit,Contributions of moral thinkers and philosophers from India and world.,verified,
280b5a0c-1ec3-40a0-978f-7d4ede8f5e8e,General Studies IV,Human Values — Contributions of Moral Thinkers and Administrative Thinkers,microtopic,derived,"Administrative-management thinkers used as case anchors: Max Weber, Elton Mayo, Peter Drucker, Chester Barnard, Mary Parker Follett",verified,
c4a16512-0517-40fa-8b99-d7c7f0676b14,General Studies IV,Human Values — Contributions of Moral Thinkers and Administrative Thinkers,microtopic,derived,"Frequently cited quotation-anchors for ethics answer-writing: Gandhi's 'Seven Sins' and 'the weak can never forgive'; Socrates' 'an unexamined life is not worth living'; Nehru on awakening women as key to awakening the nation; Jefferson's 'honesty is the first chapter in the book of wisdom' (intellectual vs functional honesty); Warren Buffett's 'integrity, intelligence, energy' hiring framework; and comparable Lincoln/Gandhi/Tirukkural anchors",verified,
b090839d-b792-47ae-9917-835ac6aaaaf3,General Studies IV,Human Values — Contributions of Moral Thinkers and Administrative Thinkers,microtopic,derived,"Global moral/civic exemplars used as case anchors: Abraham Lincoln, Nelson Mandela, Martin Luther King, Aung San Suu Kyi, Dalai Lama, Mother Teresa, Albert Einstein, J.L. Nehru, Lee Kuan Yew, Henry Ford, Abdul Kalam, Muhammad Yunus, Wangari Maathai, Kofi Annan, Desmond Tutu, Elie Wiesel",verified,
b6046056-2331-48e7-a411-5b1b8110ea8a,General Studies IV,Human Values — Contributions of Moral Thinkers and Administrative Thinkers,microtopic,derived,"Indian administrative-integrity role models used as case anchors: T.N. Seshan, E. Sreedharan",verified,
1fdac54f-ba90-4353-9368-3d5ab602d743,General Studies IV,Human Values — Contributions of Moral Thinkers and Administrative Thinkers,microtopic,derived,"Indian moral/spiritual exemplars used as case anchors: Mahatma Gandhi, Dr S. Radhakrishnan, Rabindranath Tagore, Swami Dayanand Saraswati, Mahadeva Govinda Ranade, Sri Aurobindo, Swami Vivekananda, Sardar Patel, B.R. Ambedkar, Raja Ram Mohan Roy, Chhatrapati Shahu Maharaj, Kautilya's classical administrative-ethics ideals",verified,
75db0c2b-e0ef-48ce-aa90-603b49352fcc,General Studies IV,Human Values — Contributions of Moral Thinkers and Administrative Thinkers,microtopic,derived,"Western philosophers used as ethics-paper anchors: Plato, Aristotle, Socrates, Jeremy Bentham, J.S. Mill, Thomas Hobbes, John Locke, Jean-Jacques Rousseau, John Rawls, Immanuel Kant (categorical imperative applied to public service), Carol Gilligan, Jean-Paul Sartre, Hegel, Confucius, Rene Descartes, Karl Marx, Adam Smith, Thomas Aquinas, David Hume, Montesquieu, Friedrich Nietzsche",verified,
d12e5eeb-a01f-409c-9a21-a37749a75f50,General Studies IV,Probity in Governance,topic,explicit,"Concept of public service; Philosophical basis of governance and probity; Information sharing and transparency in government, Right to Information, Codes of Ethics, Codes of Conduct, Citizen’s Charters, Work culture, Quality of service delivery, Utilization of public funds, challenges of corruption.",verified,
b386e288-5dee-43fd-927c-e126ba207e03,General Studies IV,Probity in Governance,microtopic,derived,'Constitutional morality': concept and how it is enforced in a democratic system; social auditing as more than financial verification — an instrument of ethical governance,verified,
31c45e3a-c8c7-4f18-b42f-aed89098c238,General Studies IV,Probity in Governance,microtopic,derived,Accountability vs Responsibility: distinguishing the two with a suitable example; utilisation of public funds and problems in fund release/utilisation; parliamentary control on expenditure,verified,
b0475a1d-cd10-4e27-8f49-651aa652b399,General Studies IV,Probity in Governance,microtopic,derived,"Components of a Citizen's Charter and steps in its formulation; concept of work culture, the Indian approach to work, methods of improving work culture, and quality of service delivery",verified,
5d82e6ec-6e5b-43b3-bac0-d001efd4bf5e,General Studies IV,Probity in Governance,microtopic,derived,Concept of public service and the philosophical basis of governance/probity; public servants as 'trustees' of public power and financial resources,verified,
f14750c2-4341-4744-b771-b96286208816,General Studies IV,Probity in Governance,microtopic,derived,"Corruption in India: extent, dimension, and response; corruption as a social evil; probity in public life; exposing corruption via civil-society initiatives and the Whistleblower Act; tackling and controlling corruption via various institutional approaches",verified,
a49a2b3d-b830-4813-91cb-66c090b90ef7,General Studies IV,Probity in Governance,microtopic,derived,Distinguishing a 'Code of Conduct' from a 'Code of Ethics'; code of conduct for ministers/legislators/civil servants/regulators/judiciary,verified,
aadb51d5-c4d2-42cc-9159-2015abefd72f,General Studies IV,Probity in Governance,microtopic,derived,"Information sharing, transparency and Right to Information: importance of vigilant citizens, information-sharing/participation, flaws in RTI and improvement recommendations",verified,
6390039f-5b35-4cf0-b345-8032df845386,General Studies IV,Public/Civil Service Values and Ethics in Public Administration,topic,explicit,"Status and problems; ethical concerns and dilemmas in government and private institutions; laws, rules, regulations and conscience as sources of ethical guidance; accountability and ethical governance; strengthening of ethical and moral values in governance; ethical issues in international relations and funding; corporate governance.",verified,
ce072977-d928-4bda-980e-5f6db3b2518c,General Studies IV,Public/Civil Service Values and Ethics in Public Administration,microtopic,derived,"Conflict of interest: definition, actual vs potential conflicts, with illustrative examples; administrative value conflicts in maintaining political neutrality while processing sensitive files",verified,
ef10bfde-cf18-4846-885e-86738c5dd21b,General Studies IV,Public/Civil Service Values and Ethics in Public Administration,microtopic,derived,Conscience vs conformity: whistleblowing dilemmas within rule-bound bureaucratic hierarchies (including the Edward Snowden case — legality vs moral obligation to inform the public),verified,
fc843c71-8299-46c6-850f-29491bfc2375,General Studies IV,Public/Civil Service Values and Ethics in Public Administration,microtopic,derived,Corporate ESG auditing: ethical constraints around corporate greenwashing and environmental-accounting metrics,verified,
28f4c1ee-b874-45b9-aaf9-c3e60e12b2b5,General Studies IV,Public/Civil Service Values and Ethics in Public Administration,microtopic,derived,"Corporate governance: concept, models of Corporate Social Responsibility, World Bank steps for good corporate governance, and norms for corporate governance in India; concept of business ethics",verified,
e51a4fdc-a751-4f1f-8409-7cfead436fa5,General Studies IV,Public/Civil Service Values and Ethics in Public Administration,microtopic,derived,Ethical concerns/dilemmas in public and private institutions; laws/rules/regulations vs conscience as sources of ethical guidance; accountability and ethical-governance strengthening,verified,
bed83020-4bb5-4395-b6e7-49e4608d6189,General Studies IV,Public/Civil Service Values and Ethics in Public Administration,microtopic,derived,"Judicial independence as a democratic prerequisite, and where judicial overreach threatens democratic balance",verified,
651b581f-df09-4ac8-9621-771b6128ce8c,General Studies IV,Public/Civil Service Values and Ethics in Public Administration,microtopic,derived,Moral judgements in international relations; ethical relation in funding international relations and the concept of moral responsibility; ethics in the working of international organisations,verified,
49c52bca-26ef-464e-bb91-16164cc9825b,General Studies IV,Public/Civil Service Values and Ethics in Public Administration,microtopic,derived,Structural flaws in asset-disclosure regulations for public officials and their effectiveness against illegal wealth generation; whether public asset-declaration has improved governance,verified,
