"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes"
"tag","0c4f7b05-0f9e-4210-8c59-e2af51402d98","2013","55b8a5a7-5842-4572-a518-ab91a3841a16","Poverty, hunger and health governance: evaluation of schemes (MGNREGA, PM-POSHAN, Ayushman Bharat) and policies (NHP, NEP) against poverty/h","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","40f4564f-e36e-4dc3-97cd-cbee67131447","2013","5988fe67-d79a-4c02-8588-232fbf3619b9","Maritime & space security: anti-maritime-piracy law, maritime-security developments in the IOR, drone attacks on merchant vessels, Gaganyaan","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","6171c827-abac-41cb-8793-0155bfe661c2","2013","5a10e711-45ba-4b01-85f7-14fe8c8704ea","Statutory/regulatory/quasi-judicial bodies: CVC, CBI, NHRC ('toothless tiger' critique), SHRC, Central/State Information Commission, NGT, SE","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","b4a17e10-2daa-441b-a32d-1cae8c49e7e2","2013","5a10e711-45ba-4b01-85f7-14fe8c8704ea","Statutory/regulatory/quasi-judicial bodies: CVC, CBI, NHRC ('toothless tiger' critique), SHRC, Central/State Information Commission, NGT, SE","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","a59239c4-4528-4836-b042-89d93b281eb2","2013","5b289bd3-2e90-4b04-80fd-5d9598524631","Amendment process: the Constitution's dynamic/'living document' nature (Article 368), Basic Structure Doctrine as a judicial 'safety valve',","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","3882398d-703c-410b-b771-d7a1f26d122a","2013","5b9d10c3-2e41-4dfb-858c-87fcc8003436","e-Governance: introduction, applications, models, successes/limitations/future prospects, dashboards/portals, democracy-and-e-governance lin","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","35cd2107-2be7-4f12-9744-58a7f278ec66","2013","5fbcda9e-616e-411b-b50c-dd6fc29160c7","East India Company's administrative expansions (Regulating Act 1773; Ring Fence policy as precursor to Subsidiary Alliance; Doctrine of Laps","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","0c126761-93c8-4e0b-aab8-0b29c6cb1045","2013","5fbcda9e-616e-411b-b50c-dd6fc29160c7","East India Company's administrative expansions (Regulating Act 1773; Ring Fence policy as precursor to Subsidiary Alliance; Doctrine of Laps","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","1ffeec9a-d37c-4ab1-949e-9cf4732acdf9","2013","60dbf376-d7e5-4833-92de-a0bb8f24568d","Essence, determinants and consequences of ethics in human actions; approaches to ethical study (Indian vs Western perspectives); basic conce","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","515ceded-7ed3-49d7-b1d7-0779a14ee8a2","2013","61f632ee-31af-4e38-99fb-d1040785acd5","Linkage between development and extremism: Left-Wing Extremism's stated purpose, its resonance with common people, Covid-19's effect on Naxa","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","092bb9c8-22b3-4cda-a897-98c87307e779","2013","62304d51-cb8d-475b-b0c4-2951d56d8505","Case studies: public-service integrity & corruption dilemmas: welfare-scheme 'ghost beneficiary' fraud amid caste sensitivities, law-enforce","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","6efba02d-77a5-4e05-95e8-87642461e0e6","2013","637fbe68-a66c-4746-a9ef-f172c4ec6dfa","Consequentialist vs Deontological (Kantian) moral boundaries in public-administration execution; Utilitarianism's concept and its critique w","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","535e281d-7cac-4df0-9c38-bd4c48787b6c","2013","679298f7-255d-4a9b-8988-523e5f4e09ae","Technology in agriculture: data revolution, AI applications, social-security schemes for farmers (climate-smart agriculture, precision farmi","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","ea6cbebb-2ab0-4873-96bf-6091fe3238d7","2013","7036549d-c1aa-4248-84c6-45ae201bba10","India and neighbours: Nepal (water/hydropower cooperation, contentions, recommendations), Bhutan (economic overview, China issues), Afghanis","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","dc815ea3-b1ff-4b95-8566-6b9e30865fbd","2013","7196e9df-e42c-4bcf-9f4c-e3fe741ad510","Human values: socialization and individual personality/value formation; values and skill; fundamental vs instrumental values; democratic val","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","46329009-3d62-4090-b93b-542030d090b4","2013","72931a61-5f04-42c2-8713-3dd02d2530e5","Public Distribution System: objectives, functioning, limitations, revamping from universal to targeted PDS, cost-benefit analysis, buffer-st","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","6ea60a8e-7c8b-43ad-90eb-185486372af1","2013","7484e78d-7561-4f06-b68c-78d9138067d4","Significance of public-service values (objectivity, dedication, tolerance) in a multi-cultural society like India; corruption in public life","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","65f301db-01a3-4437-ae58-a079d13eb61a","2013","7484e78d-7561-4f06-b68c-78d9138067d4","Significance of public-service values (objectivity, dedication, tolerance) in a multi-cultural society like India; corruption in public life","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","968af956-859c-45a2-ae21-02fe687054da","2013","7b930876-1b58-482e-9eb7-73b549ea751b","Venture capital's role in tech-startup growth; IP piracy's impact on creative/tech industries; biotechnology's lab-to-commercial-scale const","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","60c4c1ee-c570-4f63-8f9a-126b29504318","2013","7b930876-1b58-482e-9eb7-73b549ea751b","Venture capital's role in tech-startup growth; IP piracy's impact on creative/tech industries; biotechnology's lab-to-commercial-scale const","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","26a19873-f5a9-4332-9edd-e0ed17a22458","2013","7b930876-1b58-482e-9eb7-73b549ea751b","Venture capital's role in tech-startup growth; IP piracy's impact on creative/tech industries; biotechnology's lab-to-commercial-scale const","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","14eed563-1435-4baf-8d0b-881f9bc6d58e","2013","7b930876-1b58-482e-9eb7-73b549ea751b","Venture capital's role in tech-startup growth; IP piracy's impact on creative/tech industries; biotechnology's lab-to-commercial-scale const","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","187e1716-7604-4652-bf55-0961078bca01","2013","7e671c9b-0ef6-4d86-98af-34912238f041","Money laundering and black money: meaning and harmful effects of money laundering, PMLA 2002 provisions as a check on organized crime/terror","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","5ec028d1-9021-4830-8085-6d15bd29ebfd","2013","7f28b657-f93d-46f9-95a5-6d24a527b8e7","Civil-society organisations' impact on public policy formulation; FCRA compliance tightening and civil-society funding constraints; SHG fede","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","85f75922-3c43-49c0-a5dc-bfa3fa19a01f","2013","7f4f03e7-1290-42be-b31f-075d0dcfef49","Security challenges in the Indian Ocean Region: US pivot to Asia, South China Sea mistrust, Somalia piracy, neighbourhood terrorism, energy ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","96ac221f-9a3f-414a-befa-2afe43484d22","2013","8585c562-ebb4-4b53-bbd1-c86e2bbe2aa1","Population and associated issues: suicide deaths in India, 'great replacement theory' discourse, population crisis in Asian nations, manual ","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","2cccf1ca-0d98-49ca-a711-b7435b7925e6","2013","8819a266-1f8b-489b-82ad-34bfae1fd83b","Banking: structure/functions, RBI and bank types (public/private/foreign/regional-rural/local-area/specialized/small-finance/payments banks)","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","48e506ba-ea53-4507-a64c-31634e2321e9","2013","89e5bc0f-be21-4bfc-a50e-9b96b4e3960e","Structural growth debates: savings rate/investment pattern/capital-output ratio as growth levers, manufacturing's limited capacity to absorb","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","98185c25-3c9c-4713-8fc4-71feebca537f","2013","89e5bc0f-be21-4bfc-a50e-9b96b4e3960e","Structural growth debates: savings rate/investment pattern/capital-output ratio as growth levers, manufacturing's limited capacity to absorb","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","de4ea933-6359-4db5-a9e4-9a6a0314327f","2013","89e5bc0f-be21-4bfc-a50e-9b96b4e3960e","Structural growth debates: savings rate/investment pattern/capital-output ratio as growth levers, manufacturing's limited capacity to absorb","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","39218052-1dfd-47f9-b406-64b0abce0a5f","2013","8a59db20-4195-4abc-abed-90993b8a8dac","Environmental Impact Assessment: executing body, effects analysed, EIA process, and the EIA notification of 1984 (procedural evolution)","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","b5599f14-83f5-4258-8a98-0b4fab066fd4","2013","8d38dfff-a6cb-417e-83ff-cfd307e61cf2","Infrastructure: economic/social/environmental impact of infrastructure, transport (ports, inland waterways, roads, National Infrastructure P","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","5f643324-9964-4cca-8170-ef00e828e26c","2013","8e336c8b-f53d-40ad-9534-1b04929a3d69","Climate of India: factors influencing climate, monsoon mechanism (classical/modern/air-mass/jet-stream theories), El Nino-La Nina impact, rh","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","8dd3dfa4-ea57-4ce4-9136-26cc3e3a3932","2013","8eeed04f-afc7-4d17-82af-e1d09673187f","Rise of Revolutionary Nationalism in India and abroad (Ghadar party, Abhinav Bharat, HSRA); role of Subhash Chandra Bose and the INA versus ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","fc0dadfd-ce2f-4a6c-a2bb-819f9299512c","2013","90ed023c-e549-4e63-b13a-7f428b2fca21","Demographic transition: changes in population growth rates and distribution since Independence; population problems of developing vs develop","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","50cc7c8f-e46f-4773-83a4-72c05615a03a","2013","974077d9-8ad9-46bb-8d6d-6291436c76c3","Global institutions: UN structure (UNGA, UNSC and India's candidacy, ECOSOC), ICJ, UN specialised agencies (FAO, ICAO, ILO, IMO, ITU, UNESCO","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","c8e7c3a7-8dab-44c5-9f2c-3d965ce25d1d","2013","974077d9-8ad9-46bb-8d6d-6291436c76c3","Global institutions: UN structure (UNGA, UNSC and India's candidacy, ECOSOC), ICJ, UN specialised agencies (FAO, ICAO, ILO, IMO, ITU, UNESCO","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","2e315e5c-62b7-4273-a5b4-d20c8e763868","2013","984aca0c-0adc-4eb8-afa5-972ed1232681","Early nationalism: pre-Congress organisations, Indian National Congress (1858-1905), early nationalists vs Swadeshi/Extremist strategic fact","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","0d47a5fa-d9e5-4553-a8bb-9bd6a558f051","2013","995a17a5-b4a8-42aa-b692-eb7550d8c358","Cold-chain and price-volatility management: long-term cold-chain solutions for vegetable-price volatility; MSP's role in food security and c","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
