question_id,pyq_paper_id,year,question_number,stored_key_label,stored_key_text,upsc_key_label,upsc_key_text,solved_answer,solvable,current_correct_option_id,new_correct_option_id,applies,verdict,confidence,note
f1301ee1-dbf5-4b3c-8c2c-2aeffb267917,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,41,c,"1, 2 and 3",c,"1, 2 and 3",not solvable: missing passage,no,b431a288-622e-4137-a22f-fab68ce0e1f4,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Question asks about statements/conclusions drawn from a reading passage that is absent from the stem; not solvable from the question text alone.
3bec4b6c-2f0a-4605-8d31-c4f84fbb2a6f,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,42,b,3 only,b,3 only,not solvable: missing passage,no,096c4f40-60ba-4350-9ee3-6d53d7b4669e,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Question asks about statements/conclusions drawn from a reading passage that is absent from the stem; not solvable from the question text alone.
bd63cc64-768d-456e-95f9-67395dd9d432,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,43,a,3 and 4 only,a,3 and 4 only,not solvable: missing passage,no,7b076215-99f8-4cfd-a7cf-90aab7c87ced,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Question asks about statements/conclusions drawn from a reading passage that is absent from the stem; not solvable from the question text alone.
a83580c8-f18a-45b1-8907-57879499227c,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,44,c,3 only,b,2 and 3,not solvable: missing passage,no,53a24768-bbd4-4f68-afb2-b4ed8bcdc776,,no,PROPOSED,low,"UPSC PROVISIONAL key says (b) ""2 and 3"" (option id 2cbb1fc4-97f2-4072-b65e-ed20f0927c67) against stored (c); not independently solvable; needs a human decision or UPSC's final key; stem: missing passage; working: Question asks about statements/conclusions drawn from a reading passage that is absent from the stem; not solvable from the question text alone."
ff7d010b-1c72-4bc7-bf52-2b7cedc0e2ea,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,45,a,1 : 3,a,1 : 3,1 : 3,yes,7986b4e8-3211-4e2e-92b8-ba712df0e9a2,,no,MATCH,high,"working: Cu fractions 20% and 60%, target 50%: alligation P:Q=(60-50):(50-20)=10:30=1:3."
efe62e31-0e31-4c93-9286-a0154c9076a7,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,46,b,9,b,9,9,yes,51f62238-caa2-4c35-a280-4608276356f8,,no,MATCH,high,"working: A-B=9(a-b); multiple of 27 => a-b in {3,6,9}. B two-digit => b>=1: a-b=3 -> b=1..6 (6), a-b=6 -> b=1..3 (3), a-b=9 needs b=0 (excluded). Total 9. (If b=0 were allowed it would be 12, but stem says B is 2-digit.)"
eac27c5d-23d8-41db-a26a-64ee0ac5ea93,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,47,b,TSPO,b,TSPO,TSPO,yes,ecc64e5c-13f8-4166-af1f-0775ded990fd,,no,MATCH,high,"working: Z+1=A, E-1=D, R+1=S, O-1=N. STOP -> T,S,P,O = TSPO."
a378f598-63f1-4a86-b327-5f495f1d0ec4,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,48,a,20,a,20,20,yes,014db085-e3f2-4654-b38e-527a3c5fcf4b,,no,MATCH,high,"stem: garbled symbol: multiplication sign rendered as replacement character (not affecting solvability); working: All tiles have a 3' side and the strip is 3' high, so 3a+7b+11c=100. Enumerated 26 solutions; max tiles 32 (31,1,0), min 12 (0,8,4). x-y=20. (If all three sizes were mandatory the difference would be 16, not an option.)"
c59e0a83-42ee-4eb0-8fb2-7be6154f0cd3,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,49,a,200,a,200,200,yes,1332ef94-a741-4bdf-8fc6-e62e51c1ee1e,,no,MATCH,high,working: Actual: 200/v+400/(v/2)+200/(v/8)=2600/v; alternative: 200/v+400/(v/4)+200/(v/8)=3400/v; diff 800/v=4 => v=200.
0da13ffd-b9e3-4e82-9310-2191d0778996,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,50,a,5.1,a,5.1,5.1,yes,89aae046-1063-4738-86a6-c9649621b0b6,,no,MATCH,high,"working: Weighted scores: C1=5.2, C2=5.1, C3=5.2, C4=4.5, C5=5.0. Top three 5.2,5.2,5.1 -> cutoff 5.1."
a743a14f-7236-4d68-b00d-9f19212883b3,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,51,d,3 only,d,3 only,3 only,yes,2110a069-8cfe-4725-b9d7-dfc8ada4e374,,no,MATCH,high,"working: Reading judgement: S3 is connected to S1/S2, so relation 2 is false; lack of scientific consensus (S2) can plausibly give rise to alarmism vs denial (3 true); S3 critiques extremes of activism rather than countering S1's claim (1 doubtful). Options a and b include the false relation 2 -> '3 only'."
f25b1cdc-8340-4bc2-8873-cbcaf4db33e7,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,52,b,"A-1, B-4, C-3, D-2",b,"A-1, B-4, C-3, D-2","A-1, B-4, C-3, D-2",yes,69beb901-8b3c-4188-b480-3176ab23cb11,,no,MATCH,high,working: Judgement: captain-team informal & firm (1); judge-lawyers formal & firm (4); VC-Deputy Registrar formal & open-ended (3); peers informal & open-ended (2).
5b65717b-fabe-461e-99aa-5fe34516df90,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,53,c,"A-3, B-4, C-2, D-1",c,"A-3, B-4, C-2, D-1","A-3, B-4, C-2, D-1",yes,88891bda-1cb2-4b36-be21-c3a5dde42ceb,,no,MATCH,high,working: Memorandum -> intimate a directive (3); Flyer -> non-targeted info (4); Bcc -> inform confidentially (2); Minutes -> record decisions (1).
2963e69d-9b06-4248-b6aa-5199d75aad4f,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,54,c,3 only,c,3 only,3 only,yes,aa88e7a5-8f0b-4ff8-8935-cc08427a82ce,,no,MATCH,high,working: Judgement: mandating cultural-marker activities (1) and leaving conflict to resolve naturally (2) are inappropriate directives; encouraging perspective-taking (3) is appropriate.
a3e94c55-930a-4a03-8c4b-d7556173a247,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,55,d,"A-2, B-4, C-1, D-3",d,"A-2, B-4, C-1, D-3","A-2, B-4, C-1, D-3",yes,894dd105-a0d2-4b94-975d-e7df76a9b430,,no,MATCH,high,working: Semantic -> word meaning (2); Cognitive -> information overload (4); Organisational -> lack of feedback (1); Affective -> fear of social stigma (3).
c4f5119b-d7ff-4fd4-8a0d-a37962beaaca,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,56,c,1 and 2 only,c,1 and 2 only,1 and 2 only,yes,010c9f77-3076-4189-8ed4-41ccb1b2876b,,no,MATCH,high,working: Judgement: feasibility of a family resort needs family size and budget; number of earners and food allergies are not central to feasibility.
da1bfe72-013c-4452-b3b6-ac93633c25d0,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,57,d,1 only,d,1 only,1 only,yes,ba00c463-c570-43d6-8da5-8d515d74f74f,,no,MATCH,high,working: 1 true (addressed to a group); 2 false (standardised content); 3 false (appraisals/increments are individual and confidential); 4 false (circulars are more cost-effective).
374c637b-5799-4178-8a28-d4073bdbe3b7,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,58,a,"₹12,000",a,"₹12,000","₹12,000",yes,87280b03-b3ea-4a84-b361-6f570d90274e,,no,MATCH,high,"working: Capital x time: A=1/9, B=1/16, C=(1-1/3-1/4)x1=5/12. Ratio 16:9:60 (sum 85). C=17000x60/85=12000."
1d0d11c9-0211-4065-9bd6-8a045ddcec76,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,59,b,27,b,27,27,yes,d3b110f2-1782-4fe1-9efc-5563f04dd86e,,no,MATCH,high,working: A left = 10x0.9^3=7.29 L; B=2.71 L = 27.1% -> 27.
24aedd33-d81e-4c81-9584-5e2669affb82,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,60,d,The question cannot be answered due to insufficient data,d,The question cannot be answered due to insufficient data,The question cannot be answered due to insufficient data,yes,386ef58e-3c3c-4207-bf82-9cc0766ea360,,no,MATCH,high,"working: Earnings = 5d + 2k, 0<=k<=100. 'Definitely' >500 regardless of distance needs 5d>500, i.e. d>100. 80/85/90 give 400/425/450 + 2k, exceeding 500 only if k>50/37.5/25 - not guaranteed. No numeric option is definite -> insufficient data. Depends on reading of 'definitely'."
001a522f-1bee-40d0-ab49-e8b63e744aee,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,61,a,"Select this option if the question can be answered using one of the statements alone, but cannot be answered using other statement",a,"Select this option if the question can be answered using one of the statements alone, but cannot be answered using other statement","Select this option if the question can be answered using one of the statements alone, but cannot be answered using other statement",yes,ecaad3d2-2b23-4d5a-aa09-41f79d550986,,no,MATCH,high,"working: Enumerated the 10 triples of distinct coins from {1,2,5,10,20}. Stmt I (m non-prime): sums 8,16,26,27,35 (contain 5) and 32={2,10,20} (no 5) -> insufficient. Stmt II (digit sum>5): sums 8,16,17,26,27,35 all contain 5 -> sufficient. One statement alone suffices, the other does not."
fa88b826-6f71-408d-893b-2d907bc9a759,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,62,d,Select this option if the question cannot be answered even using any of the statements,d,Select this option if the question cannot be answered even using any of the statements,Select this option if the question cannot be answered even using any of the statements,yes,310cd154-2b0b-4e18-8120-d4f7f2195c78,,no,MATCH,high,"working: Combined: 0<x<1 and x^2<y<sqrt(x); since x^2<x<sqrt(x), y can lie either side of x (x=0.25, y=0.1 or 0.3). Each alone also insufficient."
7f1c666d-ca81-4508-9f3f-06d19bec74d9,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,63,c,"Select this option if the question can be answered using both the statements together, but cannot be answered using either of the statements alone",c,"Select this option if the question can be answered using both the statements together, but cannot be answered using either of the statements alone","Select this option if the question can be answered using both the statements together, but cannot be answered using either of the statements alone",yes,26dd66f6-d9bf-4d39-903f-438d45db1cf5,,no,MATCH,high,working: I: x or y even (insufficient). II: x^2+y^2 even -> same parity (insufficient). Together: both even -> x even.
8c46b110-e6e5-4933-9afd-99f35a2e023c,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,64,d,Select this option if the question cannot be answered even using any of the statements,d,Select this option if the question cannot be answered even using any of the statements,Select this option if the question cannot be answered even using any of the statements,yes,b722530f-5558-45c7-aeab-d0972348cd07,,no,MATCH,high,"working: I: all members same parity (all odd or all even) - insufficient. II: (p-1)q even for all p,q excludes mixed parity (p even, q odd gives odd) but an all-odd T satisfies it (p-1 even) as does all-even -> insufficient. Together still both possible."
b249369c-fad5-4cd2-83e2-dff92bc444c7,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,65,a,"Select this option if the question can be answered using one of the statements alone, but cannot be answered using other statement",a,"Select this option if the question can be answered using one of the statements alone, but cannot be answered using other statement","Select this option if the question can be answered using one of the statements alone, but cannot be answered using other statement",yes,f583e2b0-ca44-49a4-ba41-5b308b83dd38,,no,MATCH,high,"working: I: xy^2=116=2^2x29, y>1 -> y=2, x=29 prime -> sufficient. II: xz=261=3^2x29 -> x in {3,9,29,87}, prime or not -> insufficient."
f270b72b-3a85-4d48-b23f-21b751ec704f,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,66,d,1 and 3,a,1 and 2 only,not solvable: missing passage,no,2ebdcca3-0185-41e9-b572-dc5a1eac4a57,,no,PROPOSED,low,"UPSC PROVISIONAL key says (a) ""1 and 2 only"" (option id a9b6a854-df36-44aa-ae64-f836e7f97e14) against stored (d); not independently solvable; needs a human decision or UPSC's final key; stem: missing passage; working: Question asks about statements/conclusions drawn from a reading passage that is absent from the stem; not solvable from the question text alone."
18e0b00c-dd79-43ce-909e-a9ef210b4c70,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,67,a,Paintings from four States of India have been mentioned.,a,Paintings from four States of India have been mentioned.,not solvable: missing passage,no,76bd56ef-d89e-47cd-8112-e143591d0ce2,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Question asks about statements/conclusions drawn from a reading passage that is absent from the stem; not solvable from the question text alone.
ee9aad1a-70da-4560-bf55-b5806ad9ffb3,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,68,b,P and Q together weigh more than the total weight of A and C.,b,P and Q together weigh more than the total weight of A and C.,P and Q together weigh more than the total weight of A and C.,yes,b3b755b5-fb88-493c-b7d6-fbe4975e7fbe,,no,MATCH,high,"working: A+C=6 -> B+D=11. With R=P, S=Q: P+2Q+D=15, 2P+Q+B=17; adding: 3(P+Q)+11=32 -> P+Q=7 > A+C=6. B+D=11>7 so (a) false; P-Q=2-(B-D) undetermined."
0e1b2ebe-16e3-44a3-ab36-ed7f0b234270,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,69,d,12,d,12,12,yes,3dfe20a6-ba17-4dbd-a642-564935d72487,,no,MATCH,high,"working: Treat QU as a block; items {QU, U, E, E}: 4!/2! = 12."
cac64d9d-a5aa-4f99-b8bf-779d254be6dc,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,70,d,14,d,14,14,yes,ca8ab87a-587f-4d50-b0ec-369fd61e2717,,no,MATCH,high,"working: Common landing marks = 199 + LCM(4,6,5)k = 199+60k. Within 195..1000: k=0..13 (199..979) -> 14. Counts mark 199 itself (inside range); excluding it gives 13."
df00332f-3776-4b8e-92d7-c5903e014b85,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,71,d,"1, 2 and 3",d,"1, 2 and 3",not solvable: missing passage,no,c7be2fd4-2c7e-4cdd-92c6-76ceb245fc9e,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Question asks about statements/conclusions drawn from a reading passage that is absent from the stem; not solvable from the question text alone.
1848f249-db1f-45f0-b426-ae278ce4c8cd,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,72,b,2 and 3,b,2 and 3,not solvable: missing passage,no,76ee1676-2981-4985-acc1-1bcbc29f2121,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Question asks about statements/conclusions drawn from a reading passage that is absent from the stem; not solvable from the question text alone.
38f0afce-4820-4ddf-bb8e-731f7fc66bea,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,73,d,9,d,9,9,yes,b6cf32a7-c23a-49c1-9809-fa534832cb0d,,no,MATCH,high,"working: f+b=31, 5f-2b=15 -> 7f=77, f=11, b=20; difference 9."
2c75a7c3-a4e8-42b8-9bcf-6784feab273d,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,74,a,5,a,5,5,yes,2fc9b043-e40a-41fa-aeb1-f1fc803cfdf6,,no,MATCH,high,"working: Exhaustive enumeration of 7! seatings (P fixed, clockwise = increasing seat index, used consistently): exactly 1 valid: P,Q,R,S,T,U,V,W clockwise. Q to W clockwise passes R,S,T,U,V = 5."
c5373b3d-fda0-4d5a-8f02-d73c3cbba77e,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,75,b,4,b,4,4,yes,b47f4ed1-9f27-4039-8423-34734cac4d7b,,no,MATCH,medium,"solve has more than one defensible reading; UPSC key selects the stored option; working: Blue 2.5x8 must have its 8' side along the 10' edge (8>6) and sit in a corner (two sides on edges): 4 corner positions; table fixed so no symmetry reduction. Non-overlapping pairs: TL-BL, TR-BR, TL-BR, TR-BL = 4. Same-long-edge pairs (TL-TR, BL-BR) overlap (8+8>10), producing a full 2.5x10 strip; if overlap is allowed the count is 6 (option c reachable). Chose 4 assuming distinct non-overlapping portions."
5a547b50-acc8-48a7-b0dd-da2b7bdc5e15,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,76,a,1 only,d,Neither 1 nor 2,not solvable: missing passage,no,82317619-e414-46c2-b9ec-b368e1a90539,,no,PROPOSED,low,"UPSC PROVISIONAL key says (d) ""Neither 1 nor 2"" (option id f8e1e190-dcc7-424f-bc31-756f6e6d9565) against stored (a); not independently solvable; needs a human decision or UPSC's final key; stem: missing passage; working: Question asks about statements/conclusions drawn from a reading passage that is absent from the stem; not solvable from the question text alone."
804b858c-2b7f-40d2-8753-c02f4be48f37,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,77,a,1 only,a,1 only,not solvable: missing passage,no,2cc721e5-7cc3-4c06-9ee8-9cb5ebcf2b9d,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Question asks about statements/conclusions drawn from a reading passage that is absent from the stem; not solvable from the question text alone.
cb65a7ea-5373-4621-a3c3-5fab41731394,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,78,d,bb,d,bb,bb,yes,c33e8e14-d93b-4a39-a71d-428e6702ddd3,,no,MATCH,high,"stem: blanks rendered as multiplication sign (determinable); working: String tokens (15): x b x a x a x x a x a x b a b. Only consistent repeating period <=7 is 5 with pattern 'abbab' (period 3 conflicts). Positions 7,8 = pattern[2], pattern[3] = b,b."
376c27e3-35f9-4f00-a1b9-671f7dbc49fd,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,79,b,111,b,111,111,yes,ad3f08d3-5445-4ea3-a033-35d2b654ae90,,no,MATCH,high,"stem: garbled symbols: superscript exponents flattened ('10m', '7525', '2532', '3275'); working: Exponents lost in extraction; read as 10^m x 1000 x n = 75^25 x 25^32 x 32^75 = 3^25 x 5^114 x 2^375 -> highest power of 10 is 114 (verified numerically). m+3=114 -> m=111."
56670807-6cfb-4457-b74f-f65f9e8be66b,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,80,c,13.85,c,13.85,13.85,yes,01a926b0-421b-447e-ae90-3ee4410278be,,no,MATCH,high,working: Same direction relative speed 96 km/h -> length = 96x15/3600 = 0.4 km. Opposite: 0.4/104 h = 13.846 s -> 13.85.
