source,file,year,paper,question_number,paper_local_number,global_number,en_len,verdict,best_score,best_other_score,best_other_year,best_other_paper,ocr_derived,scoring_pass
unlockias,upsc-mains-2023.json,2023,GS2,Q14,14,34,194,exact,100.0,49.7,2026,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q15,15,35,150,exact,100.0,52.3,2014,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q16,16,36,152,exact,100.0,55.4,2021,GS4,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q17,17,37,144,exact,99.3,53.3,2023,GS4,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q18,18,38,107,exact,100.0,59.0,2017,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q19,19,39,203,exact,100.0,51.5,2017,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q20,20,40,217,exact,100.0,54.2,2014,GS3,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,1,1,1,84,exact,100.0,57.8,2022,GS4,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,2,2,2,118,exact,100.0,53.0,2023,GS2,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,3,3,3,119,exact,100.0,56.8,2019,GS4,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,4,4,4,81,exact,100.0,72.5,2013,GS1,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,5,5,5,163,exact,100.0,52.5,2017,GS3,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,6,6,6,122,exact,96.7,58.3,2014,GS3,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,7,7,7,101,exact,100.0,58.0,2019,GS1,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,8,8,8,66,exact,98.4,60.9,2020,GS1,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,9,9,9,111,exact,100.0,50.0,2013,GS3,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,10,10,10,82,exact,100.0,68.4,2022,GS3,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,11,11,11,100,exact,100.0,55.1,2017,GS4,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,12,12,12,120,exact,100.0,51.3,2020,GS4,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,13,13,13,116,exact,100.0,53.6,2019,GS4,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,14,14,14,136,exact,100.0,52.2,2014,GS2,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,15,15,15,150,exact,100.0,56.8,2020,GS1,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,16,16,16,94,exact,100.0,59.1,2015,GS3,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,17,17,17,119,exact,100.0,57.6,2016,GS3,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,18,18,18,114,exact,100.0,55.8,2016,GS3,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,19,19,19,101,exact,100.0,53.1,2017,GS1,true,phase3-late
db,UPSCCSEMains2021ALL.json,2021,GS1,20,20,20,115,exact,100.0,52.2,2016,GS4,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q1,1,1,84,exact,100.0,57.8,2022,GS4,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q2,2,2,118,exact,100.0,53.0,2023,GS2,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q3,3,3,100,exact,100.0,55.1,2017,GS4,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q4,4,4,120,exact,100.0,51.3,2020,GS4,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q5,5,5,119,exact,100.0,56.8,2019,GS4,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q6,6,6,116,exact,100.0,53.6,2019,GS4,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q7,7,7,111,exact,100.0,50.0,2013,GS3,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q8,8,8,115,exact,100.0,52.2,2016,GS4,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q9,9,9,119,exact,100.0,57.6,2016,GS3,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q10,10,10,82,exact,100.0,68.4,2022,GS3,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q11,11,11,114,exact,100.0,55.8,2016,GS3,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q12,12,12,101,exact,100.0,53.1,2017,GS1,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q13,13,13,136,exact,100.0,52.2,2014,GS2,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q14,14,14,163,exact,100.0,52.5,2017,GS3,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q15,15,15,118,exact,100.0,57.8,2014,GS3,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q16,16,16,94,exact,100.0,59.1,2015,GS3,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q17,17,17,81,exact,100.0,72.5,2013,GS1,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q18,18,18,101,exact,100.0,58.0,2019,GS1,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q19,19,19,150,exact,100.0,56.8,2020,GS1,true,phase3-late
unlockias,upsc-mains-2021.json,2021,GS1,Q20,20,20,65,exact,100.0,61.9,2020,GS2,true,phase3-late
